celebrity_name,partner,industry,age,season,week,judge_score,is_eliminated,v_hidden,partner_grouped_Anna Trebunskaya,partner_grouped_Artem Chigvintsev,partner_grouped_Cheryl Burke,partner_grouped_Derek Hough,partner_grouped_Edyta Sliwinska,partner_grouped_Emma Slater,partner_grouped_Gleb Savchenko,partner_grouped_Karina Smirnoff,partner_grouped_Kym Johnson,partner_grouped_Lindsay Arnold,partner_grouped_Louis van Amstel,partner_grouped_Maksim Chmerkoskiy,partner_grouped_Mark Ballas,partner_grouped_Other,partner_grouped_Peta Murgatroyd,partner_grouped_Sasha Farber,partner_grouped_Sharna Burgess,partner_grouped_Tony Dovolani,partner_grouped_Valentin Chmerkovskiy,partner_grouped_Witney Carson,industry_grouped_Athlete,industry_grouped_Comedian,industry_grouped_Entrepreneur,industry_grouped_Model,industry_grouped_Other,industry_grouped_Racing Driver,industry_grouped_Radio Personality,industry_grouped_Singer/Rapper,industry_grouped_Social Media Personality,industry_grouped_TV Personality,homestate_Alaska,homestate_Arizona,homestate_Arkansas,homestate_California,homestate_Colorado,homestate_Connecticut,homestate_Delaware,homestate_Florida,homestate_Georgia,homestate_Hawaii,homestate_Illinois,homestate_Indiana,homestate_Iowa,homestate_Kansas,homestate_Kentucky,homestate_Louisiana,homestate_Maine,homestate_Maryland,homestate_Massachusetts,homestate_Michigan,homestate_Minnesota,homestate_Mississippi,homestate_Missouri,homestate_Nebraska,homestate_Nevada,homestate_New Hamshire,homestate_New Jersey,homestate_New Mexico,homestate_New York,homestate_North Carolina,homestate_Ohio,homestate_Oregon,homestate_Pennsylvania,homestate_Rhode Island,homestate_South Carolina,homestate_South Dakota,homestate_Tennessee,homestate_Texas,homestate_Unknown,homestate_Utah,homestate_Virginia,homestate_Washington,homestate_Washington D.C.,homestate_West Virginia,homestate_Wisconsin,region_Australia,region_Brazil,region_Canada,region_Chile,region_Croatia,region_Cuba,region_Czechoslovakia,region_England,region_France,region_Germany,region_Ireland,region_Italy,region_Mexico,region_New Zealand,region_Philippines,region_Poland,region_Russia,region_South Africa,region_South Korea,region_Spain,region_Taiwan China,region_United States,region_Venezuela,region_Wales,region_Yugoslavia,Est_Fan_Support,Est_Fan_Uncertainty,Judge_Score_Std,Age_Std,Fan_Support_Std,prob_elimination
Alek Skarlatos,Lindsay Arnold,Military,22,21,7,26.5,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1379763288956568,0.0373423150720543,0.08170802848553457,-1.109810903193239,0.2988699875215656,0.027725753745301344
Alek Skarlatos,Lindsay Arnold,Military,22,21,8,25.0,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1575451728515129,0.0430130930413826,-0.15544713120679005,-1.109810903193239,0.6361064183787777,0.020534433747294197
Alek Skarlatos,Lindsay Arnold,Military,22,21,9,25.5,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1835265327852272,0.028121668166556,-0.0763954113093485,-1.109810903193239,1.0838518811474327,0.014414483275347311
Alek Skarlatos,Lindsay Arnold,Military,22,21,10,28.5,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2598197504269797,0.0626348542635702,0.3979149080753007,-1.109810903193239,2.3986384098844855,0.0052061192772226575
Alek Skarlatos,Lindsay Arnold,Military,22,21,11,27.999899999999997,0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2742528684051591,0.0394658466846431,0.3188473778338792,-1.109810903193239,2.647369157806143,0.004202632933300132
Chaka Khan,Keo Motsepe,Singer/Rapper,62,21,1,13.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0767084616456591,0.0297350470940695,-2.052688408745387,1.9983983431056107,-0.756979654094057,0.23942338154048026
Chaka Khan,Keo Motsepe,Singer/Rapper,62,21,2,15.0,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0574567118646478,0.0279646898086192,-1.7364815291556208,1.9983983431056107,-1.088751495013739,0.3008972347885546
Andy Grammer,Allison Holker,Singer/Rapper,31,21,1,21.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0789866907726777,0.0306786016028543,-0.7878608903863223,-0.4104638227759978,-0.7177181698079209,0.13959756661309125
Andy Grammer,Allison Holker,Singer/Rapper,31,21,2,22.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0823067681906594,0.0320905448079538,-0.6297574505914393,-0.4104638227759978,-0.6605021655750948,0.13628531731943422
Andy Grammer,Allison Holker,Singer/Rapper,31,21,3,29.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1015549155074292,0.0390977450849818,0.47696662797274225,-0.4104638227759978,-0.3287924071261931,0.12082347569225425
Andy Grammer,Allison Holker,Singer/Rapper,31,21,4,23.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1089750532442429,0.0328281904661234,-0.4716540107965562,-0.4104638227759978,-0.2009186925380034,0.09915333753470286
Andy Grammer,Allison Holker,Singer/Rapper,31,21,5,36.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.117641010214703,0.0393620926688363,1.583690706536924,-0.4104638227759978,-0.05157535854889617,0.11127214345711507
Andy Grammer,Allison Holker,Singer/Rapper,31,21,6,40.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1186700766610546,0.0376958855855461,2.216104465716456,-0.4104638227759978,-0.03384111240408617,0.11765162031248914
Andy Grammer,Allison Holker,Singer/Rapper,31,21,7,28.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1322079263549436,0.0329031582197604,0.3188631881778592,-0.4104638227759978,0.19946117783581782,0.08014738196867999
Andy Grammer,Allison Holker,Singer/Rapper,31,21,8,23.9998,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0936570944976567,0.0218006710131506,-0.31358219168963203,-0.4104638227759978,-0.46489819727368586,0.12246973586860416
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,21,1,23.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0767377957392688,0.0297295135672632,-0.4716540107965562,0.1334727953263009,-0.7564741298508426,0.08941009716630466
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,21,2,24.5,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0778466178777718,0.0337159588589225,-0.23449885110423158,0.1334727953263009,-0.7373654271963705,0.09050033006652275
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,21,3,33.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0991953130688335,0.0402375947933699,1.1093803871522745,0.1334727953263009,-0.36945622489841556,0.07969473239175691
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,21,4,27.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1033959886411154,0.033754025972773,0.1607597483829761,0.1334727953263009,-0.2970645782390076,0.0676922633777081
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,21,5,29.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1111376107875363,0.0392328755811373,0.47696662797274225,0.1334727953263009,-0.16365061532972464,0.06332362808937553
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,21,6,40.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1158304904402811,0.0338775375496948,2.216104465716456,0.1334727953263009,-0.08277665118017233,0.07259635586756033
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,21,7,27.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1356365960364228,0.0362676379991776,0.1607597483829761,0.1334727953263009,0.2585485888540021,0.04387353822458744
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,21,8,28.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1508013739122052,0.0429697267092306,0.3188631881778592,0.1334727953263009,0.5198882764261356,0.0363328907770988
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,38,21,9,24.5,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1873259839574068,0.0338184418419418,-0.23449885110423158,0.1334727953263009,1.149329093567978,0.020516711781706304
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,1,24.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0762162177955441,0.032527856797777,-0.3135505710016731,-0.09964289814611284,-0.7654626569479132,0.12394632028254392
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,2,22.5,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0811234505100489,0.0334741906315743,-0.5507057306939978,-0.09964289814611284,-0.6808946748147576,0.11359600075267565
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,3,36.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0988767153561922,0.0382365066655733,1.583690706536924,-0.09964289814611284,-0.3749467258055103,0.11452705768931695
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,4,27.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.102440679137188,0.0365264085062312,0.1607597483829761,-0.09964289814611284,-0.31352774633392416,0.0935841273727427
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,5,35.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1103847221597933,0.0369225936449183,1.4255872667420406,-0.09964289814611284,-0.17662539678466352,0.09721961561981247
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,6,39.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1115211248745959,0.0397394993650305,2.058001025921573,-0.09964289814611284,-0.15704138883708166,0.10274577391322359
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,7,27.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.135234960761771,0.0332660118684767,0.1607597483829761,-0.09964289814611284,0.2516270738766495,0.06080187826051415
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,8,33.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1526549668510697,0.0489759589224687,1.1093803871522745,-0.09964289814611284,0.5518318633020344,0.05371006245958083
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,9,27.5,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1842814560732295,0.0389167017728633,0.23981146828041763,-0.09964289814611284,1.0968617265829212,0.031498945691182105
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,10,27.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2559095202964321,0.0650046673207959,0.1607597483829761,-0.09964289814611284,2.331252106634744,0.011486910286736403
Nick Carter,Sharna Burgess,Singer/Rapper,35,21,11,30.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2795821322306077,0.0446091986874876,0.6350700677676253,-0.09964289814611284,2.7392101431829463,0.008716944661565706
Hayes Grier,Emma Slater,Social Media Personality,15,21,1,21.0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0787023467766103,0.0298721469643268,-0.7878608903863223,-1.6537475212955377,-0.7226183649643523,0.07615843162546874
Hayes Grier,Emma Slater,Social Media Personality,15,21,2,22.5,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0797179194235369,0.0320524535261138,-0.5507057306939978,-1.6537475212955377,-0.7051166619767699,0.07719525488017237
Hayes Grier,Emma Slater,Social Media Personality,15,21,3,30.0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1004343138787996,0.0407166659586185,0.6350700677676253,-1.6537475212955377,-0.34810410967256333,0.06720481264276283
Hayes Grier,Emma Slater,Social Media Personality,15,21,4,27.0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1010567395115073,0.0356488636273931,0.1607597483829761,-1.6537475212955377,-0.33737764063219,0.06312104256180158
Hayes Grier,Emma Slater,Social Media Personality,15,21,5,30.0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1105847364775831,0.0389086095435344,0.6350700677676253,-1.6537475212955377,-0.17317848317014778,0.058694924802422034
Hayes Grier,Emma Slater,Social Media Personality,15,21,6,32.0,0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1177981684740597,0.0374261653382601,0.9512769473573915,-1.6537475212955377,-0.048866997718550464,0.055263968312674286
Hayes Grier,Emma Slater,Social Media Personality,15,21,7,28.0,1,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0753800321772511,0.0134197602714724,0.3188631881778592,-1.6537475212955377,-0.7798729232918724,0.09008171518330485
Bindi Irwin,Derek Hough,TV Personality,17,21,1,24.0,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0772626538589593,0.0308597427591463,-0.3135505710016731,-1.4983370589805953,-0.7474290743846058,0.048782527999268625
