Season,Week,Contestant,Judge_Score,Est_Fan_Support,Est_Fan_Uncertainty,Voting_Mode
18,4,NeNe Leakes,32.0,0.11220179513729067,0.02571042516808887,percent
18,5,Danica McKellar,39.0,0.1116155369963427,0.024139719376542752,percent
18,5,James Maslow,40.0,0.11267769524936577,0.024558677583737053,percent
18,5,Candace Cameron Bure,35.0,0.11829437190573769,0.022210333815137602,percent
18,5,Charlie White,37.0,0.11361910799804005,0.02455113196459056,percent
18,5,Amy Purdy,37.0,0.1112306579923608,0.023771136900334423,percent
18,5,Meryl Davis,36.0,0.11374603647243545,0.0226123720902604,percent
18,5,Drew Carey,28.0,0.12803141795671283,0.01994130141004458,percent
18,5,Cody Simpson,34.0,0.07725329319955623,0.011616303991617467,percent
18,5,NeNe Leakes,36.0,0.11353188222944853,0.021573274749445783,percent
18,6,Danica McKellar,36.0,0.1294903152267171,0.025826006075495296,percent
18,6,James Maslow,35.0,0.13092557904609353,0.02556301196317016,percent
18,6,Candace Cameron Bure,32.0,0.13491488771142882,0.024363475907320343,percent
18,6,Charlie White,36.0,0.12854854443082755,0.026482540573886385,percent
18,6,Amy Purdy,38.0,0.12640230567506539,0.02664274153567931,percent
18,6,Meryl Davis,40.0,0.12206954689012894,0.02766301141297549,percent
18,6,Drew Carey,32.0,0.09481145735234359,0.013296416463546828,percent
18,6,NeNe Leakes,33.0,0.13283736366739513,0.023834197730032633,percent
18,7,Danica McKellar,36.0,0.14893231939099708,0.027925034628798598,percent
18,7,James Maslow,35.0,0.15208701977918967,0.029559255301464544,percent
18,7,Candace Cameron Bure,37.0,0.15209255246272563,0.029678116464191256,percent
18,7,Charlie White,35.5,0.1506661073481445,0.027283014477974942,percent
18,7,Amy Purdy,37.5,0.14580007671542722,0.027972452517077532,percent
18,7,Meryl Davis,39.0,0.14232380410295803,0.0279345774967052,percent
18,7,NeNe Leakes,33.0,0.10809812020055813,0.015095509225025427,percent
18,8,Danica McKellar,38.0,0.12067884432220179,0.015977776293403825,percent
18,8,James Maslow,36.0,0.18054084652583033,0.02909818897143337,percent
18,8,Candace Cameron Bure,36.0,0.17971382468641908,0.02901644829863379,percent
18,8,Charlie White,40.0,0.17384191304558522,0.030658185967174876,percent
18,8,Amy Purdy,40.0,0.17078237477795596,0.029815685365041495,percent
18,8,Meryl Davis,36.0,0.1744421966420077,0.02722685472627744,percent
18,9,James Maslow,38.0,0.21431527209576695,0.03205701058586037,percent
18,9,Candace Cameron Bure,36.0,0.21782509838757097,0.032043396511619006,percent
18,9,Charlie White,38.0,0.15271205808017296,0.0189536082944709,percent
18,9,Amy Purdy,39.0,0.20471107772847105,0.032368907190285914,percent
18,9,Meryl Davis,40.0,0.21043649370801853,0.03398211854421478,percent
18,10,James Maslow,29.0,0.20102963649374678,0.021062935886011817,percent
18,10,Candace Cameron Bure,25.9998,0.2803297552432337,0.031134805605998652,percent
18,10,Amy Purdy,29.666600000000003,0.2573258238224669,0.033732940044370045,percent
18,10,Meryl Davis,30.0,0.26131478444055267,0.03584824439394884,percent
19,1,Antonio Sabato Jr.,25.0,0.08025448731568055,0.019714443344310478,percent
19,1,Jonathan Bennett,30.0,0.07859163377640674,0.020348593506884876,percent
19,1,Lea Thompson,32.0,0.07865873767110744,0.021265199249294774,percent
19,1,Janel Parrish,29.0,0.0772333029561641,0.02016618151015489,percent
19,1,Alfonso Ribeiro,36.0,0.07725628286115002,0.020273065455306712,percent
19,1,Lolo Jones,22.0,0.053925624343731195,0.009399236943536551,percent
19,1,Randy Couture,31.0,0.07842208955233831,0.020424061749280176,percent
19,1,Tommy Chong,27.0,0.07854524085895062,0.019413254285441224,percent
19,1,Betsey Johnson,20.0,0.08597840559910003,0.018272369084030293,percent
19,1,Michael Waltrip,25.0,0.07954441625441151,0.018226622425925855,percent
19,1,Tavis Smiley,29.0,0.07728814315117391,0.020677323326440056,percent
19,1,Bethany Mota,32.0,0.07640160679010481,0.02043095311734256,percent
19,1,Sadie Robertson,34.0,0.0779000288696808,0.019347303038292952,percent
19,2,Antonio Sabato Jr.,31.0,0.08586154951288999,0.02217542163194854,percent
19,2,Jonathan Bennett,30.0,0.08446145675973846,0.01971546377991166,percent
19,2,Lea Thompson,35.0,0.08207485520692365,0.02189579956883437,percent
19,2,Janel Parrish,34.0,0.08391941887898398,0.021228896447446605,percent
19,2,Alfonso Ribeiro,32.0,0.08473750274630884,0.021073245418930037,percent
19,2,Randy Couture,28.0,0.08502161897951069,0.0190856190690897,percent
19,2,Tommy Chong,28.0,0.08748378647569922,0.021699580480637637,percent
19,2,Betsey Johnson,28.0,0.0894482160142846,0.021205193870907656,percent
19,2,Michael Waltrip,24.0,0.09419739593466109,0.018729090131363597,percent
19,2,Tavis Smiley,28.0,0.05315542750837195,0.009340777130461969,percent
19,2,Bethany Mota,33.0,0.08331642966735152,0.021838929278136646,percent
19,2,Sadie Robertson,31.0,0.08632234231527582,0.02023845856416654,percent
19,3,Antonio Sabato Jr.,29.0,0.09546652897241954,0.021411265573493543,percent
19,3,Jonathan Bennett,32.0,0.09182308667418561,0.022714353452250258,percent
19,3,Lea Thompson,31.0,0.09161967043974407,0.022022835186770846,percent
19,3,Janel Parrish,40.0,0.09115525120430217,0.022949582594835555,percent
19,3,Alfonso Ribeiro,32.0,0.09181617046672842,0.022600310767200933,percent
19,3,Randy Couture,26.0,0.06563834060229176,0.010355318045012283,percent
19,3,Tommy Chong,34.0,0.09310700638081057,0.02241853409821748,percent
19,3,Betsey Johnson,29.0,0.09752206151165725,0.021500908094524096,percent
19,3,Michael Waltrip,28.0,0.1006515849654096,0.022166776972926683,percent
19,3,Bethany Mota,40.0,0.08910865505940875,0.02154677494368557,percent
19,3,Sadie Robertson,32.0,0.09209164372304202,0.020868439464372335,percent
19,4,Antonio Sabato Jr.,29.0,0.10729128377702617,0.022694545899291447,percent
19,4,Jonathan Bennett,24.0,0.11045929624371742,0.020947662938716163,percent
19,4,Lea Thompson,39.0,0.09904630597610029,0.02324243322942347,percent
19,4,Janel Parrish,36.0,0.0959876856389215,0.02248831954594513,percent
19,4,Alfonso Ribeiro,40.0,0.09859270219001748,0.024157074533172493,percent
19,4,Tommy Chong,28.0,0.10873346585990475,0.02225318446743039,percent
19,4,Betsey Johnson,29.0,0.06695565164141254,0.010684930993525793,percent
19,4,Michael Waltrip,25.0,0.112026900408491,0.02035262646865837,percent
19,4,Bethany Mota,33.0,0.0994881655739823,0.022360387486457724,percent
19,4,Sadie Robertson,37.0,0.10141854269042672,0.0268575672155849,percent
19,5,Antonio Sabato Jr.,28.0,0.11407206150566987,0.026808352642001564,percent
19,5,Jonathan Bennett,24.0,0.11557408933793623,0.02681477581851348,percent
19,5,Lea Thompson,34.0,0.10760043720484756,0.02614792418987389,percent
19,5,Janel Parrish,33.0,0.10577308243685277,0.025912317203475574,percent
19,5,Alfonso Ribeiro,34.0,0.10763775198134852,0.025974885949655,percent
19,5,Tommy Chong,23.0,0.11535217649712871,0.02724044307850185,percent
19,5,Michael Waltrip,20.0,0.11723542356787381,0.02739056153250907,percent
19,5,Bethany Mota,32.0,0.10781196373309894,0.025838949881014213,percent
19,5,Sadie Robertson,36.0,0.1089430137352444,0.02619852901400794,percent
19,6,Antonio Sabato Jr.,28.0,0.12414986809290754,0.021486500981981006,percent
19,6,Jonathan Bennett,32.0,0.07546541819416916,0.010259672131655318,percent
19,6,Lea Thompson,32.0,0.11235130237885155,0.023427475124841984,percent
19,6,Janel Parrish,33.0,0.11238806589141795,0.023270732809501822,percent
19,6,Alfonso Ribeiro,39.0,0.10880477290880171,0.02478075642923247,percent
19,6,Tommy Chong,28.0,0.12195482630040304,0.022015948898831773,percent
19,6,Michael Waltrip,30.0,0.12210179783972674,0.02204442246863201,percent
19,6,Bethany Mota,36.0,0.11084223882193399,0.023340452907077605,percent
19,6,Sadie Robertson,35.0,0.1119417095717883,0.024007440961088804,percent
19,7,Antonio Sabato Jr.,29.5,0.09313322053532612,0.012423530450725376,percent
19,7,Lea Thompson,35.0,0.12559882699592462,0.026194637124140583,percent
19,7,Janel Parrish,33.5,0.12659014052159437,0.024959881961151648,percent
19,7,Alfonso Ribeiro,34.0,0.12434460168701228,0.02638676562490319,percent
19,7,Tommy Chong,30.0,0.1370596641815706,0.02543649674593657,percent
19,7,Michael Waltrip,28.0,0.13892343670837928,0.02468488638908508,percent
19,7,Bethany Mota,37.5,0.12387058095788282,0.026082741455453674,percent
19,7,Sadie Robertson,31.0,0.1304795284123096,0.02419271788416822,percent
19,8,Lea Thompson,32.0,0.14827877749785992,0.027811840314568157,percent
19,8,Janel Parrish,43.0,0.14173108208907836,0.032086889003079724,percent
19,8,Alfonso Ribeiro,41.0,0.1391428103468665,0.03029036116835578,percent
19,8,Tommy Chong,29.0,0.15972657293346681,0.02723738998021505,percent
19,8,Michael Waltrip,25.0,0.1254954913807108,0.0188344183761319,percent
19,8,Bethany Mota,40.0,0.13925283521728846,0.029831860178327896,percent
19,8,Sadie Robertson,38.0,0.1463724305347296,0.03046055352972595,percent
19,9,Lea Thompson,35.0,0.12473425249072712,0.015987485140928934,percent
19,9,Janel Parrish,38.5,0.16893591933879412,0.030192068891934026,percent
19,9,Alfonso Ribeiro,38.5,0.16598323088180666,0.031712152441122674,percent
19,9,Tommy Chong,28.5,0.19793040168946485,0.028533648649636104,percent
19,9,Bethany Mota,37.0,0.1702620395091264,0.030216576176771887,percent
19,9,Sadie Robertson,36.5,0.1721541560900812,0.030373577114108898,percent
19,10,Janel Parrish,39.0,0.2043309656653692,0.03347995610207197,percent
19,10,Alfonso Ribeiro,37.5,0.204567277035958,0.03136634790230194,percent
19,10,Tommy Chong,31.0,0.17816846406671655,0.020791624917721366,percent
19,10,Bethany Mota,38.0,0.20506785733931482,0.034390502502268654,percent
19,10,Sadie Robertson,37.0,0.20786543589264117,0.0320689589876001,percent
19,11,Janel Parrish,38.99980000000001,0.2662460040876918,0.03608962990217346,percent
19,11,Alfonso Ribeiro,40.0,0.26147229083609,0.035651224429061344,percent
19,11,Bethany Mota,38.0,0.20517946948562524,0.023343205193326073,percent
19,11,Sadie Robertson,39.333200000000005,0.26710223559059354,0.036246549404548724,percent
20,1,Suzanne Somers,25.0,0.08324330471567953,0.021946619352205907,percent
20,1,Willow Shields,25.0,0.08359361563726149,0.022113919552306145,percent
20,1,Riker Lynch,31.0,0.08397981106634962,0.02148886464866031,percent
20,1,Rumer Willis,32.0,0.08313264224138858,0.02185528920818982,percent
20,1,Nastia Liukin,30.0,0.08375910262905079,0.022118789685721684,percent
20,1,Michael Sam,26.0,0.08296804525734393,0.021833665761388336,percent
20,1,Robert Herjavec,28.0,0.08300282482484643,0.02179122166431852,percent
20,1,Charlotte McKinney,22.0,0.08265843083364484,0.02161897275450337,percent
20,1,Noah Galloway,26.0,0.08312648013097529,0.021734685717406818,percent
20,1,Redfoo,22.0,0.0837314044505403,0.02132119269625604,percent
20,1,Patti LaBelle,25.0,0.08281578261505064,0.021510171885561247,percent
20,1,Chris Soules,26.0,0.08398855559786844,0.02134713543957089,percent
20,2,Suzanne Somers,28.0,0.08820660117082879,0.018355644154241423,percent
20,2,Willow Shields,32.0,0.0818340372384485,0.021252738060381186,percent
20,2,Riker Lynch,32.0,0.0848017558182272,0.022177925204308762,percent
20,2,Rumer Willis,32.0,0.08755627303837284,0.022925915736505955,percent
20,2,Nastia Liukin,34.0,0.08056228026044818,0.019682111201240155,percent
20,2,Michael Sam,28.0,0.0879200481233577,0.02023927861377274,percent
20,2,Robert Herjavec,28.0,0.08637015808309935,0.018810684200027454,percent
20,2,Charlotte McKinney,26.0,0.08944597067849844,0.01593174082835098,percent
20,2,Noah Galloway,27.0,0.0860173385107293,0.01659710636882233,percent
20,2,Redfoo,31.0,0.04565227441231143,0.00731072585823655,percent
20,2,Patti LaBelle,28.0,0.08815413392275068,0.017694597316098022,percent
20,2,Chris Soules,21.0,0.09347912874292767,0.014490762998178471,percent
20,3,Suzanne Somers,25.0,0.09703030776083302,0.02207545390348508,percent
20,3,Willow Shields,32.0,0.08969171346848646,0.022603467308166637,percent
20,3,Riker Lynch,34.0,0.08897711928855244,0.02222346153791702,percent
20,3,Rumer Willis,33.0,0.0902416056729357,0.022126153994811798,percent
20,3,Nastia Liukin,34.0,0.08857139266908846,0.023863698536856565,percent
20,3,Michael Sam,24.0,0.09729744109527327,0.021213420046359063,percent
20,3,Robert Herjavec,29.0,0.0928315691340516,0.022177051241776977,percent
20,3,Charlotte McKinney,22.0,0.06752204708987694,0.01117834422688967,percent
20,3,Noah Galloway,30.0,0.0905168512889341,0.021043153914674713,percent
20,3,Patti LaBelle,22.0,0.09933980560292388,0.021188984637615618,percent
20,3,Chris Soules,28.0,0.09798014692904462,0.023771072625948835,percent
20,4,Suzanne Somers,28.0,0.10977933703832762,0.02317010086661108,percent
20,4,Willow Shields,39.0,0.09777231365184492,0.024237503880314728,percent
20,4,Riker Lynch,34.0,0.09798882279213468,0.02230293154389689,percent
20,4,Rumer Willis,35.0,0.10222031985656277,0.022905744090892213,percent
20,4,Nastia Liukin,36.0,0.09953297321446647,0.02378075015966988,percent
20,4,Michael Sam,30.0,0.06823361063925336,0.010645793006023413,percent
20,4,Robert Herjavec,34.0,0.10245558764463572,0.022786853835796143,percent
20,4,Noah Galloway,32.0,0.10190170213160953,0.021859856529764625,percent
20,4,Patti LaBelle,30.0,0.10883969407192796,0.022795284324493875,percent
20,4,Chris Soules,27.0,0.11127563895923662,0.021212073918961252,percent
20,5,Suzanne Somers,28.0,0.07848865526196694,0.01193639866376729,percent
20,5,Willow Shields,34.0,0.1092137522074335,0.023819766391983074,percent
20,5,Riker Lynch,38.0,0.10582476996492966,0.02471518073520969,percent
20,5,Rumer Willis,39.0,0.11213273448032926,0.02574944695469917,percent
20,5,Nastia Liukin,38.0,0.10710989962102489,0.02683276014582046,percent
20,5,Robert Herjavec,24.0,0.1250995226326467,0.022396129894204517,percent
20,5,Noah Galloway,28.0,0.11790846473572729,0.025135777013613636,percent
20,5,Patti LaBelle,27.0,0.12189999047249005,0.023303842645894662,percent
20,5,Chris Soules,27.0,0.12232221062345162,0.02247412851904797,percent
20,6,Willow Shields,36.5,0.12314289314630127,0.024635381791955402,percent
20,6,Riker Lynch,38.0,0.12346971746271607,0.026529940567830226,percent
20,6,Rumer Willis,35.5,0.12824020763211777,0.025380807032751782,percent
20,6,Nastia Liukin,36.5,0.1252887476279535,0.024686535520614932,percent
20,6,Robert Herjavec,33.5,0.1408844072933986,0.025490735020107038,percent
20,6,Noah Galloway,34.0,0.1331917550709594,0.024721739622228282,percent
20,6,Patti LaBelle,34.0,0.0887655985696563,0.012418268894976636,percent
20,6,Chris Soules,35.0,0.1370166731968973,0.02615322638592242,percent
20,7,Willow Shields,39.0,0.09182863592725271,0.012519986207755124,percent
20,7,Riker Lynch,37.0,0.1438398395396702,0.02557845124986913,percent
20,7,Rumer Willis,37.0,0.1452859793528979,0.02520881524261855,percent
20,7,Nastia Liukin,41.0,0.1409759218296303,0.02933277627021762,percent
20,7,Robert Herjavec,31.0,0.16594731105761773,0.028170962294249625,percent
20,7,Noah Galloway,38.0,0.15025237723194929,0.027106748817039637,percent
20,7,Chris Soules,31.0,0.16186993506098202,0.026127296927002254,percent
20,8,Riker Lynch,39.0,0.16392201263187794,0.030515390310408282,percent
20,8,Rumer Willis,40.0,0.16580319931920956,0.03105780451614534,percent
20,8,Nastia Liukin,38.0,0.1652435022237298,0.030299662569832134,percent
20,8,Robert Herjavec,31.0,0.16224159076058234,0.035478354118722036,percent
20,8,Noah Galloway,31.5,0.18048820041505173,0.02675652987425692,percent
20,8,Chris Soules,32.0,0.16230149464954846,0.035384327723253624,percent
20,9,Riker Lynch,40.0,0.26150290190948233,0.036502007043940174,percent
20,9,Rumer Willis,39.0,0.2658972087998006,0.0362991041320799,percent
20,9,Nastia Liukin,40.0,0.19381288227879676,0.023304301408773424,percent
20,9,Noah Galloway,38.0,0.27878700701192,0.03798959144468402,percent
20,10,Riker Lynch,40.0,0.3256291441913026,0.04785555802024534,percent
20,10,Rumer Willis,40.0,0.32980384205951835,0.04711356251859096,percent
20,10,Noah Galloway,36.0,0.3445670137491798,0.04849385470164181,percent
21,1,Gary Busey,15.0,0.07717071689232731,0.021077234248761508,percent
21,1,Alexa PenaVega,22.0,0.07709172131772002,0.020668108483567753,percent
21,1,Carlos PenaVega,23.0,0.07681506235512195,0.02043322260520576,percent
21,1,Victor Espinoza,15.0,0.07730771154869172,0.020201365593784854,percent
21,1,Alek Skarlatos,22.0,0.07694012502296549,0.021006953883138706,percent
21,1,Chaka Khan,13.0,0.07609726232903788,0.0203712701346187,percent
21,1,Andy Grammer,21.0,0.07756537096235189,0.020950430578290925,percent
21,1,Tamar Braxton,23.0,0.07633855187899773,0.02049230712715116,percent
21,1,Nick Carter,24.0,0.07672675868775995,0.020484625535033135,percent
21,1,Hayes Grier,21.0,0.07733462411845635,0.021251641985342327,percent
21,1,Bindi Irwin,24.0,0.07678585290174564,0.020452574675333336,percent
21,1,Kim Zolciak-Biermann,12.0,0.07676102597756838,0.0206226863262082,percent
21,1,Paula Deen,15.0,0.07706521600725551,0.020933196186365036,percent
21,2,Gary Busey,16.5,0.08255562419794049,0.0187366761522455,percent
21,2,Alexa PenaVega,23.0,0.0774758758489726,0.020811074891266084,percent
21,2,Carlos PenaVega,22.5,0.07824637784237386,0.02071779167697944,percent
21,2,Victor Espinoza,18.5,0.07159096483826602,0.022154615711118722,percent
21,2,Alek Skarlatos,22.5,0.07782485232824225,0.020956824799085602,percent
21,2,Chaka Khan,15.0,0.06408423046797414,0.018104932912541855,percent
21,2,Andy Grammer,22.0,0.0781218208600509,0.020796825994177284,percent
21,2,Tamar Braxton,24.5,0.07761161003930979,0.020925976316540335,percent
21,2,Nick Carter,22.5,0.07802190906360738,0.019990021817317846,percent
21,2,Hayes Grier,22.5,0.07849910209187931,0.020314108759077878,percent
21,2,Bindi Irwin,24.0,0.0765352959791544,0.01993550009127902,percent
21,2,Kim Zolciak-Biermann,18.5,0.07993490037476389,0.019355881228255614,percent
21,2,Paula Deen,18.5,0.0794974360674653,0.018969931571485188,percent
21,3,Gary Busey,25.0,0.10326290859513064,0.026623447343906786,percent
21,3,Alexa PenaVega,36.0,0.09850462214341196,0.02575180062071429,percent
21,3,Carlos PenaVega,31.0,0.09981201673901588,0.02662809346901276,percent
21,3,Alek Skarlatos,33.0,0.09978424828869963,0.026305328946331172,percent
21,3,Andy Grammer,29.0,0.10094715149335504,0.02663135287967694,percent
21,3,Tamar Braxton,33.0,0.09841180598480992,0.026118444992355674,percent
21,3,Nick Carter,36.0,0.09966828726536885,0.0257937733500441,percent
21,3,Hayes Grier,30.0,0.10107986557735539,0.026966690884292807,percent
21,3,Bindi Irwin,32.0,0.09859151037451716,0.02619223329474384,percent
21,3,Paula Deen,20.0,0.09993758353833487,0.02653781595302596,percent
21,4,Gary Busey,16.0,0.08127977077191195,0.013833630733213097,percent
21,4,Alexa PenaVega,21.0,0.10252236277415218,0.02225280476432017,percent
21,4,Carlos PenaVega,25.0,0.1019491210256861,0.024266595960434133,percent
21,4,Alek Skarlatos,24.0,0.10083144417707543,0.02378520863117213,percent
21,4,Andy Grammer,23.0,0.10384543149073498,0.023373122700406115,percent
21,4,Tamar Braxton,27.0,0.0999966026466983,0.02363402768920487,percent
21,4,Nick Carter,27.0,0.10029630545336728,0.023752239023770487,percent
21,4,Hayes Grier,27.0,0.1020581963661308,0.023987771287000175,percent
21,4,Bindi Irwin,28.0,0.09946712243465539,0.024385621439290624,percent
21,4,Paula Deen,18.0,0.1077536428595875,0.02171698307627694,percent
21,5,Alexa PenaVega,40.0,0.11104840588165744,0.027024990353541806,percent
21,5,Carlos PenaVega,39.0,0.11091491627060028,0.02651975083188999,percent
21,5,Alek Skarlatos,29.0,0.11156619013477893,0.026835880310710616,percent
21,5,Andy Grammer,36.0,0.11224788843180884,0.027105952398052087,percent
21,5,Tamar Braxton,29.0,0.11004633252657531,0.02672930529072069,percent
21,5,Nick Carter,35.0,0.10932715368595838,0.026259654226115845,percent
21,5,Hayes Grier,30.0,0.11109954050871448,0.027260879602705537,percent
21,5,Bindi Irwin,37.0,0.10852021071614094,0.026392917952734993,percent
21,5,Paula Deen,26.0,0.11522936184376596,0.02702264471482397,percent
21,6,Alexa PenaVega,30.0,0.1165447992933868,0.023175788104709785,percent
21,6,Carlos PenaVega,38.0,0.11172493913796028,0.025492569241782757,percent
21,6,Alek Skarlatos,30.0,0.11658052188059469,0.024173759680077046,percent
21,6,Andy Grammer,40.0,0.11339944746060014,0.025896526096860228,percent
21,6,Tamar Braxton,40.0,0.11223345258082737,0.025560279103924756,percent
21,6,Nick Carter,39.0,0.10975458318448723,0.025329387887560943,percent
21,6,Hayes Grier,32.0,0.11572560102930983,0.024342964810778422,percent
21,6,Bindi Irwin,40.0,0.11120601740483595,0.025917627112900698,percent
21,6,Paula Deen,24.0,0.09283063802799818,0.014885726990250382,percent
21,7,Alexa PenaVega,27.5,0.132623396941736,0.02537389944104787,percent
21,7,Carlos PenaVega,28.0,0.12826050808851722,0.02317544071797573,percent
21,7,Alek Skarlatos,26.5,0.13602910313284208,0.02708034011381377,percent
21,7,Andy Grammer,28.0,0.1306723589294862,0.02655832192563819,percent
21,7,Tamar Braxton,27.0,0.13082504327441485,0.02452362381723957,percent
21,7,Nick Carter,27.0,0.12753809897472815,0.022251812270490227,percent
21,7,Hayes Grier,28.0,0.0845780778377326,0.012222524069474053,percent
21,7,Bindi Irwin,29.0,0.129473412820543,0.026207047547214937,percent
21,8,Alexa PenaVega,26.9998,0.14893700737715798,0.027498968835633488,percent
21,8,Carlos PenaVega,28.9998,0.14570058660096846,0.028903375115577834,percent
21,8,Alek Skarlatos,25.0,0.15696868500383243,0.02812848954952039,percent
21,8,Andy Grammer,23.9998,0.11144056315770388,0.01647444441040925,percent
21,8,Tamar Braxton,28.0,0.15016941511444543,0.030149884160521938,percent
21,8,Nick Carter,33.0,0.1395147961681042,0.030173155301335637,percent
21,8,Bindi Irwin,28.0,0.1472689465777873,0.02840190897684635,percent
21,9,Alexa PenaVega,30.0,0.1128400393441782,0.013047802794061257,percent
21,9,Carlos PenaVega,27.0,0.17540202587330603,0.026900921980559007,percent
21,9,Alek Skarlatos,25.5,0.18553075779856265,0.02863364839855481,percent
21,9,Tamar Braxton,24.5,0.18625608872883093,0.028783162533232865,percent
21,9,Nick Carter,27.5,0.1694983195915627,0.02608783893505718,percent
21,9,Bindi Irwin,30.0,0.17047276866355943,0.031639305644942745,percent
21,10,Carlos PenaVega,31.5,0.2500640722453716,0.0458002713602671,percent
21,10,Alek Skarlatos,28.5,0.2612878570491384,0.04681523416467731,percent
21,10,Nick Carter,27.0,0.24461608538791127,0.044632771823083894,percent
21,10,Bindi Irwin,31.5,0.2440319853175783,0.044385200447714726,percent
21,11,Carlos PenaVega,30.0,0.2010514751950166,0.019951348863134852,percent
21,11,Alek Skarlatos,27.999899999999997,0.2755447330490241,0.0312482045374701,percent
21,11,Nick Carter,30.0,0.2615274292167792,0.030773750907921078,percent
21,11,Bindi Irwin,30.0,0.26187636253918056,0.032289139862441106,percent
22,1,Mischa Barton,16.0,0.0829145821899734,0.02169692051738215,percent
22,1,Kim Fields,20.0,0.08228229032440434,0.021626724951389276,percent
22,1,Jodie Sweetin,20.0,0.08348676608878945,0.021677197693157946,percent
22,1,Doug Flutie,15.0,0.08362348638667473,0.021566951674760814,percent
22,1,Von Miller,21.0,0.08323503471165772,0.021805769843938203,percent
22,1,Antonio Brown,21.0,0.08378478120519865,0.021968873922154023,percent
22,1,Paige VanZant,21.0,0.08354372698943373,0.022089238526528887,percent
22,1,Geraldo Rivera,13.0,0.08307904778550661,0.02217376310358917,percent
22,1,Nyle DiMarco,23.0,0.08322495857481924,0.021618674369151904,percent
22,1,Ginger Zee,23.0,0.08349102815535688,0.021763233664663695,percent
22,1,Wanya Morris,23.0,0.08377277714942317,0.02204782317359231,percent
22,1,Marla Maples,21.0,0.08356152043876118,0.022511402274694534,percent
22,2,Mischa Barton,15.0,0.09021008748210403,0.020006721514028554,percent
22,2,Kim Fields,19.0,0.08431203052638582,0.021415967294980263,percent
22,2,Jodie Sweetin,21.0,0.08354764286288975,0.0206737653249427,percent
22,2,Doug Flutie,20.0,0.0845966375441866,0.020885186589189808,percent
22,2,Von Miller,20.0,0.08423617291264442,0.020821423620259558,percent
22,2,Antonio Brown,19.0,0.08565578526113696,0.020962467452949312,percent
22,2,Paige VanZant,24.0,0.08364282834558204,0.021337343571899436,percent
22,2,Geraldo Rivera,13.0,0.06564494750514822,0.01178642926390934,percent
22,2,Nyle DiMarco,20.0,0.08581735520438832,0.02136097394397134,percent
22,2,Ginger Zee,21.0,0.08427394763242091,0.021373765567340216,percent
22,2,Wanya Morris,24.0,0.08303344173739612,0.020921978990531075,percent
22,2,Marla Maples,20.0,0.08502912298571726,0.021152895102699375,percent
22,3,Mischa Barton,18.0,0.06532772873599631,0.010773065259536845,percent
22,3,Kim Fields,22.0,0.09310794975686218,0.023793935460046916,percent
22,3,Jodie Sweetin,23.0,0.09150232293974464,0.021488223454712022,percent
22,3,Doug Flutie,20.0,0.09582572220635922,0.021875971351281057,percent
22,3,Von Miller,20.0,0.09578699973152575,0.02174173259881676,percent
22,3,Antonio Brown,20.0,0.09647646825675489,0.02230790118465483,percent
22,3,Paige VanZant,23.0,0.09092631475478925,0.02241124094427439,percent
22,3,Nyle DiMarco,25.0,0.09348907815547311,0.023884840986991798,percent
22,3,Ginger Zee,21.0,0.09388143505069987,0.022713813551145386,percent
22,3,Wanya Morris,24.0,0.0895037537672867,0.023146324401797296,percent
22,3,Marla Maples,21.0,0.09417222664450824,0.022746755585378933,percent
22,4,Kim Fields,32.0,0.1012104349669257,0.023408514426561746,percent
22,4,Jodie Sweetin,27.0,0.10711361381163947,0.022085051515659586,percent
22,4,Doug Flutie,24.0,0.11327240529132455,0.021388428607232265,percent
22,4,Von Miller,32.0,0.10423235074431898,0.024231553105977376,percent
22,4,Antonio Brown,35.0,0.10298909500324224,0.024698066918315536,percent
22,4,Paige VanZant,36.0,0.09943143217249863,0.02430380839381324,percent
22,4,Nyle DiMarco,34.0,0.10268788146643397,0.02423987860721449,percent
22,4,Ginger Zee,36.0,0.10189536210877131,0.024925333679172275,percent
22,4,Wanya Morris,35.0,0.09734037875740746,0.022561341118076277,percent
22,4,Marla Maples,28.0,0.06982704567743747,0.011546772049750952,percent
22,5,Kim Fields,28.0,0.10906234849627532,0.026373533241711426,percent
22,5,Jodie Sweetin,35.0,0.11357616565838423,0.02604387056013481,percent
22,5,Doug Flutie,28.0,0.11786376628885206,0.02764384610701323,percent
22,5,Von Miller,29.0,0.11152182156791492,0.026638135564547,percent
22,5,Antonio Brown,26.0,0.11088389609195098,0.027608953421815675,percent
22,5,Paige VanZant,31.0,0.10811986785148796,0.025961539341927697,percent
22,5,Nyle DiMarco,37.0,0.11111278985451249,0.026354439030693292,percent
22,5,Ginger Zee,32.0,0.11047524630841926,0.027418958651083795,percent
22,5,Wanya Morris,30.0,0.10738409788220286,0.026016573016154548,percent
22,6,Kim Fields,24.0,0.11481478623800224,0.023126526796164826,percent
22,6,Jodie Sweetin,25.0,0.11739390519015093,0.024519872971311158,percent
22,6,Doug Flutie,21.0,0.08641059833164849,0.013094650759199813,percent
22,6,Von Miller,24.0,0.11539625007551124,0.02377116732867368,percent
22,6,Antonio Brown,27.0,0.1137867850273017,0.025222405952631942,percent
22,6,Paige VanZant,28.0,0.11220217930137838,0.02509056055541938,percent
22,6,Nyle DiMarco,25.0,0.11527514052715283,0.02436848885672325,percent
22,6,Ginger Zee,24.0,0.11517053305484262,0.02332766643948027,percent
